"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherry-house/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Thornham - Cherry House","58","530","Cherry House is a holiday cottage to rent, located in Thornham, Norfolk. The cottage sleeps 8.","94","575","","0","Cherry House","12","","0","from £ 1,730 to £ 3,120 per week","32","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherry-house/","","","","","","206437","34287","34287","13.135","","3186","464","6.866","87.889","Easy","9.139","2","2","","16","4","0","1.130","41","32","0","30","30","0","","","","","5cdaba65fcc2b03eef079889c68c9d9c","1.208","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherry-house/","2026-05-08 14:17:37"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-beach-house-with-lodge/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Heacham - Washington Beach House with Lodge","78","735","Washington Beach House with Lodge is a holiday cottage to rent, located in Heacham, Norfolk. The cottage sleeps 10.","115","726","","0","Washington Beach House with Lodge","33","","0","from £ 1,700 to £ 3,070 per week","32","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-beach-house-with-lodge/","","","","","","214152","29009","29009","11.113","","2222","331","6.713","89.645","Easy","6.153","2","2","","46","10","0","2.830","41","32","0","55","55","0","","","","","25bfa66ac9e917a8423f8e4aed341370","1.039","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-beach-house-with-lodge/","2026-05-08 14:17:38"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-meadows/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Holme-next-the-Sea - The Meadows","67","622","The Meadows is a holiday cottage to rent, located in Holme-next-the-Sea, Norfolk. The cottage sleeps 6.","103","635","","0","The Meadows","11","","0","from £ 975 to £ 1,750 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-meadows/","","","","","","237630","38094","38094","14.593","","3759","560","6.713","87.154","Easy","9.264","2","2","","26","6","0","1.700","41","32","0","37","37","0","","","","","5930ad3fd02caf0ce19a433a62370f","1.807","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-meadows/","2026-05-08 14:17:37"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hillcrest-barn/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Burnham Market - Hillcrest Barn","66","587","Hillcrest Barn is a holiday cottage to rent, located in Burnham Market, Norfolk. The cottage sleeps 8.","102","614","","0","Hillcrest Barn","14","","0","from £ 3,000 to £ 3,000 per week","32","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hillcrest-barn/","","","","","","161279","27086","27086","10.376","","1569","248","6.327","78.932","Fairly Easy","6.197","2","2","","26","6","0","1.700","41","32","0","28","28","0","","","","","98386ec3072c0572d6e6cd117d4f94b8","0.983","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hillcrest-barn/","2026-05-08 14:17:39"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cartshed-6-marshland-barns/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Titchwell - The Cartshed 6 Marshland Barns","77","690","The Cartshed 6 Marshland Barns is a holiday cottage to rent, located in Titchwell, Norfolk. The cottage sleeps 8.","113","685","","0","The Cartshed 6 Marshland Barns","30","","0","from £ 1,650 to £ 3,120 per week","32","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cartshed-6-marshland-barns/","","","","","","201662","29772","29772","11.405","","2440","378","6.455","90.303","Very Easy","7.203","2","2","","36","8","0","2.270","41","32","0","37","37","0","","","","","aaa4c2182b85e4ff3d1c94c0f7e7ffef","1.947","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cartshed-6-marshland-barns/","2026-05-08 14:17:38"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill-and-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Binham - Old Mill and Cottage","64","567","Old Mill and Cottage is a holiday cottage to rent, located in Binham, Norfolk. The cottage sleeps 12.","101","607","","0","Old Mill and Cottage","20","Village","7","from £ 2,920 to £ 5,275 per week","32","History","7","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill-and-cottage/","","","","","","183539","28698","28698","10.994","","2175","326","6.672","90.180","Very Easy","7.098","2","2","","33","7","0","1.980","41","32","0","35","35","0","","","","","84e1bec1ce4c9377e4259adc3152c081","1.003","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill-and-cottage/","2026-05-08 14:17:39"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/burnham-loft/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Burnham Market - Burnham Loft","64","589","Burnham Loft is a holiday cottage to rent, located in Burnham Market, Norfolk. The cottage sleeps 4.","100","618","","0","Burnham Loft","12","","0","from £ 825 to £ 1,500 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/burnham-loft/","","","","","","196352","32741","32741","12.542","","3063","435","7.041","88.159","Easy","9.092","2","2","","19","5","0","1.420","41","32","0","29","29","0","","","","","c9a49a92c7afcdf4e66d3480ff2556a6","0.718","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/burnham-loft/","2026-05-08 14:17:39"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/violets-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Binham - Violet's Cottage","60","527","Violet's Cottage is a holiday cottage to rent, located in Binham, Norfolk. The cottage sleeps 4.","96","571","","0","Violet’s Cottage","16","Village","7","from £ 760 to £ 1,285 per week","30","History","7","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/violets-cottage/","","","","","","262268","44133","44133","16.907","","5236","780","6.713","83.979","Easy","11.859","2","2","","19","5","0","1.420","41","32","0","25","25","0","","","","","e4de745af24b717f508082c950d1a2cf","1.659","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/violets-cottage/","2026-05-08 14:17:39"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/easterly/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Burnham Market - Easterly","60","538","Easterly is a holiday cottage to rent, located in Burnham Market, Norfolk. The cottage sleeps 8.","96","581","","0","Easterly","8","","0","from £ 1,505 to £ 3,125 per week","32","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/easterly/","","","","","","188247","30186","30186","11.564","","2570","385","6.675","89.026","Easy","8.026","2","2","","26","6","0","1.700","41","32","0","27","27","0","","","","","5254300010e6acae4cecaab9c22426d9","1.091","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/easterly/","2026-05-08 14:17:40"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fayette/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in North Creake - Fayette","57","503","Fayette is a holiday cottage to rent, located in North Creake, Norfolk. The cottage sleeps 4.","93","555","","0","Fayette","7","","0","from £ 900 to £ 1,185 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fayette/","","","","","","156433","25768","25768","9.871","","1465","215","6.814","94.530","Very Easy","5.609","2","2","","29","7","0","1.980","41","32","0","28","28","0","","","","","1e0ef512e5679874e70f876bd3f40f05","1.220","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fayette/","2026-05-08 14:17:40"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Brancaster - 1 Manor Farm Barns","66","596","1 Manor Farm Barns is a holiday cottage to rent, located in Brancaster, Norfolk. The cottage sleeps 8.","102","623","","0","1 Manor Farm Barns","18","","0","from £ 1,740 to £ 3,220 per week","32","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns/","","","","","","216207","37577","37577","14.395","","4005","559","7.165","85.876","Easy","10.893","2","2","","16","4","0","1.130","41","32","0","30","30","0","","","","","36aa71044c718bab861e08cd4c710476","1.096","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns/","2026-05-08 14:17:40"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Burnham Deepdale - School Pastures 2 bedrooms","80","744","School Pastures 2 bedrooms is a holiday cottage to rent, located in Burnham Deepdale, Norfolk. The cottage sleeps 4.","116","722","","0","School Pastures 2 bedrooms","26","","0","from £ 960 to £ 1,665 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-2-bedrooms/","","","","","","172575","29286","29286","11.219","","2422","345","7.020","84.266","Easy","8.475","2","2","","29","7","0","1.980","41","32","0","23","23","0","","","","","12cb8a6394c035a811755ffb8d30637c","1.233","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-2-bedrooms/","2026-05-08 14:17:40"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lark-house/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Burnham Market - Lark House","62","568","Lark House is a holiday cottage to rent, located in Burnham Market, Norfolk. The cottage sleeps 6.","98","602","","0","Lark House","10","","0","from £ 1,325 to £ 2,560 per week","32","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lark-house/","","","","","","234453","36552","36552","14.002","","3761","541","6.952","88.546","Easy","9.271","2","2","","16","4","0","1.130","41","32","0","25","25","0","","","","","1c6975e7464f51b61289783a28c53782","1.387","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lark-house/","2026-05-08 14:17:40"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washmeres-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Houghton Estate - Washmeres 2 bedrooms","73","685","Washmeres 2 bedrooms is a holiday cottage to rent, located in Houghton Estate, Norfolk. The cottage sleeps 4.","109","682","","0","Washmeres 2 bedrooms","20","","0","from £ 995 to £ 1,650 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washmeres-2-bedrooms/","","","","","","181575","26748","26748","10.247","","1459","241","6.054","92.664","Very Easy","4.857","2","2","","26","6","0","1.700","41","32","0","38","38","0","","","","","fd10a6e169b8a2cf6bf1e0eb2e286061","1.026","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washmeres-2-bedrooms/","2026-05-08 14:17:41"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mallards/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Burnham Market - Mallards","60","544","Mallards is a holiday cottage to rent, located in Burnham Market, Norfolk. The cottage sleeps 8.","96","585","","0","Mallards","8","","0","from £ 1,435 to £ 3,060 per week","32","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mallards/","","","","","","254385","37865","37865","14.505","","3804","570","6.674","87.662","Easy","8.757","2","2","","29","7","0","1.980","41","32","0","39","39","0","","","","","5c01790a2e35dec6c651abb263481622","1.041","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mallards/","2026-05-08 14:17:41"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns-3-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Brancaster - 1 Manor Farm Barns 3 bedrooms","77","707","1 Manor Farm Barns 3 bedrooms is a holiday cottage to rent, located in Brancaster, Norfolk. The cottage sleeps 6.","113","700","","0","1 Manor Farm Barns 3 bedrooms","29","","0","from £ 1,485 to £ 2,425 per week","32","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns-3-bedrooms/","","","","","","170921","28862","28862","11.056","","2349","331","7.097","84.455","Easy","8.311","2","2","","19","5","0","1.420","41","32","0","30","30","0","","","","","eb611a8b4f6fe045be757d4ad05246ed","0.937","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns-3-bedrooms/","2026-05-08 14:17:41"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tarnside/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Docking - Tarnside","53","467","Tarnside is a holiday cottage to rent, located in Docking, Norfolk. The cottage sleeps 4.","89","530","","0","Tarnside","8","","0","from £ 685 to £ 1,265 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tarnside/","","","","","","209662","34018","34018","13.032","","3064","439","6.979","85.662","Easy","8.674","2","2","","32","8","0","2.270","41","32","0","33","33","0","","","","","90593ecf27df6f79748e362689f1537c","1.554","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tarnside/","2026-05-08 14:17:41"
